image_name,image_path,website,source,page,text,category,severity,cleaned_text
booking_13.png,data\synthetic\obstruct_sneaking\booking_13.png,Synthetic,Figma,,"Azure Beachfront Resort BSS ICIS TE Ee ag Calangute, Goa tk tk v Sea-view room at no extra charge ¥ Instant confirmation Only 2 rooms left! @© Booked 21 times today 9,750 Book Now — 48 viewing now § © Price valid for next 23 mins only \ | BESTSELLER",obstruct_sneaking,,azure beachfront resort bss icis te ee ag calangute goa tk tk sea view room at no extra charge instant confirmation only 2 rooms left booked 21 times today 9 750 book now 48 viewing now price valid for next 23 mins only bestseller
booking_14.png,data\synthetic\obstruct_sneaking\booking_14.png,Synthetic,Figma,,"A ONLY 2 ROOM LEFT — 44 PEOPLE VIEWING NOW ‘~ Wait — your deal is slipping away! %8,250 savings limited time Azure Beachfront Resort 9,750 Yes! Keep My 46% ount —",obstruct_sneaking,,only 2 room left 44 people viewing now wait your deal is slipping away 8 250 savings limited time azure beachfront resort 9 750 yes keep my 46 ount
booking_15.png,data\synthetic\obstruct_sneaking\booking_15.png,Synthetic,Figma,,"YZ VoyageDesk y > 180-120-9988 CANCELLATION PROCESS REVIEW Are you sure you want to cancel? Taj Exotica Resort & Spa Review your booking details and what you'll lose before proceeding © Benaulim Beach, South Goa HTL-2847-GOA Premier Ocean Suite Fri, O01 Aug 2025 Mon, 04 Aug 2025 Taj Exotica Resort.& Spa 3Nights 2.Adults - 1 Child © Benaulim Beach, South Goa Total Paid 247,850 HTL-2847-GOA Premier Ocean Suite Fri, Ol Aug 2025 Mon, 04 Aug 2025 Need to modify instead? Date changes, room upgrades, and guest",obstruct_sneaking,,yz voyagedesk 180 120 9988 cancellation process review are you sure you want to cancel taj exotica resort spa review your booking details and what you ll lose before proceeding benaulim beach south goa htl 2847 goa premier ocean suite fri o01 aug 2025 mon 04 aug 2025 taj exotica resort spa 3nights 2 adults 1 child benaulim beach south goa total paid 247 850 htl 2847 goa premier ocean suite fri ol aug 2025 mon 04 aug 2025 need to modify instead date changes room upgrades and guest
booking_16.png,data\synthetic\obstruct_sneaking\booking_16.png,Synthetic,Figma,,"=] VoyageDesk . Total Paid Tr You'll permanently lose these included perks y_ Complimentary breakfast for 2 Y 22,000 spacredit per stay v_ Early check-in (12:00 PM) ¥ Late checkout until 2:00 PM Y Welcome fruit basket & wine Y Ocean-facing room upgrade oa 2,392 Gold Points will be deducted Your Gold membership tier may be affected 247,850 994] 1800-120-9988 HTL-2847-GOA Premier Ocean Suite Fri, O01 Aug 2025 Mon, 04 Aug 2025 3 Nights 2 Adults - 1 Child aid 247,850 Need to modify instead? Date changes, room upgrades, and guest modifications are free — no cancellation needed. Talk to acani \& 1800-120-9988 cellation specialist",obstruct_sneaking,,voyagedesk total paid tr you ll permanently lose these included perks complimentary breakfast for 2 22 000 spacredit per stay early check in 12 00 pm late checkout until 2 00 pm welcome fruit basket wine ocean facing room upgrade oa 2 392 gold points will be deducted your gold membership tier may be affected 247 850 994 1800 120 9988 htl 2847 goa premier ocean suite fri o01 aug 2025 mon 04 aug 2025 3 nights 2 adults 1 child aid 247 850 need to modify instead date changes room upgrades and guest modifications are free no cancellation needed talk to acani 1800 120 9988 cellation specialist
booking_17.png,data\synthetic\obstruct_sneaking\booking_17.png,Synthetic,Figma,,"VoyageDesk \eed help? 1800-120-9988 CANCELLATION PROCESS Step2of5 REVIEW OFFER side. Le | Taj Exotica Resort & Spa- © Benaulim Beach, South Goa Wait — we have a special offer for you! Asa Gold member, we're offering you an exclusive deal to stay HTL-2847-GOA Premier Ocean Suite 5 4 Fri, O1 Aug 2025 Mon, 04 Aug 2025 e@ Offerexpiresin 14:52 3 Nights 2 Adults - 1 Child a TotalPa 247,850 Taj Exotica Resort & Spa Premier Ocean Suite - 3 Nights 239,850 Save 38,000 Need to modify instead? Date changes, room upgrades, and guest",obstruct_sneaking,,voyagedesk eed help 1800 120 9988 cancellation process step2of5 review offer side le taj exotica resort spa benaulim beach south goa wait we have special offer for you asa gold member we re offering you an exclusive deal to stay htl 2847 goa premier ocean suite 5 4 fri o1 aug 2025 mon 04 aug 2025 offerexpiresin 14 52 3 nights 2 adults 1 child totalpa 247 850 taj exotica resort spa premier ocean suite 3 nights 239 850 save 38 000 need to modify instead date changes room upgrades and guest
booking_18.png,data\synthetic\obstruct_sneaking\booking_18.png,Synthetic,Figma,,"=] VoyageDesk . 0? 1800-120-9988 e@ Offerexpiresin 14:38 Fri, O01 Aug 2025 Mon, 04 Aug 2025 3 Nights 2 Adults - 1 Child Taj Exotica Resort & Spa 247,850 Premier Ocean Suite - 3 Nights 239, 850 Save 38,000 Need to modify instead? Date changes, room upgrades, and guest ¥ Alloriginal perks retained - V Dates changeable once free - V Priority housekeeping modifications are free — no cancellationneeded. Yes, Apply 28,000 Discount & Keep Boo! Talk to a cancellation specialist \& 1800-120-9988",obstruct_sneaking,,voyagedesk 0 1800 120 9988 offerexpiresin 14 38 fri o01 aug 2025 mon 04 aug 2025 3 nights 2 adults 1 child taj exotica resort spa 247 850 premier ocean suite 3 nights 239 850 save 38 000 need to modify instead date changes room upgrades and guest alloriginal perks retained dates changeable once free priority housekeeping modifications are free no cancellationneeded yes apply 28 000 discount keep boo talk to cancellation specialist 1800 120 9988
booking_19.png,data\synthetic\obstruct_sneaking\booking_19.png,Synthetic,Figma,,"a Secure sign-in required Sign in to view cancellation details For your security, please verify your identity before accessing booking management. © Cancellation details, refund eligibility, and booking management are only available to signed-in users to protect your personal travel information. Mobile Number In +91 Enter 10-digit mobile num Continue > =«@ ~ ENG eae i. .. 12°56 PM oe",obstruct_sneaking,,secure sign in required sign in to view cancellation details for your security please verify your identity before accessing booking management cancellation details refund eligibility and booking management are only available to signed in users to protect your personal travel information mobile number in 91 enter 10 digit mobile num continue eng eae 12 56 pm
booking_2.png,data\synthetic\obstruct_sneaking\booking_2.png,Synthetic,Figma,,"44;909 -92% Rs. 8,499 + FREE CANCELLATION Show 11 more v Neighborhood O Calangute (706) Nightlife | ibis Styles Goa Calangute - An 8.1 Excellent AccorHotels Brand 1,206 reviews kkk 8.3 Location score @ Calangute, Goa - City center 671 m from Calangute Beach + 788 m from Candolim ( candolim (692) CD Baga (629) ele Shopping, Nightlife Vagator (448) @ Beach Morjim (329) @ Agoda Preferred @ HOTTEST GETAWAYS Anjuna (305) + Dedicated Kids’ Play Area, Short Walk to Calangute Per night before taxes and fees Nightlife Beach 12,796 -75% Porvorim (221) Limited Time Offer. Rs. 3,1 99 Palolem (212) Foodie haven Cabo Serai 8.7 Excellent . 4 kkk 210 reviews ‘ MiG Cabo De Rama Fort, Goa - 46.5 km to center 9.3 Location score Panaji (156) a a ad} sh / Beach, City center Boosted | Agoda Preferred Sparkling clean Colva (148) : 5 & Sea View BE Rs. 4,607 applied @® Vasco Da Gama (175) NO OO OO OOO",obstruct_sneaking,,44 909 92 rs 8 499 free cancellation show 11 more neighborhood calangute 706 nightlife ibis styles goa calangute an 8 1 excellent accorhotels brand 1 206 reviews kkk 8 3 location score calangute goa city center 671 from calangute beach 788 from candolim candolim 692 cd baga 629 ele shopping nightlife vagator 448 beach morjim 329 agoda preferred hottest getaways anjuna 305 dedicated kids play area short walk to calangute per night before taxes and fees nightlife beach 12 796 75 porvorim 221 limited time offer rs 3 1 99 palolem 212 foodie haven cabo serai 8 7 excellent 4 kkk 210 reviews mig cabo de rama fort goa 46 5 km to center 9 3 location score panaji 156 ad sh beach city center boosted agoda preferred sparkling clean colva 148 5 sea view be rs 4 607 applied vasco da gama 175 no
booking_20.png,data\synthetic\obstruct_sneaking\booking_20.png,Synthetic,Figma,,"voyagetrips.com ®EN-GBP Support MyTips QED i) Your trip is protected 8 Popular choice PRICE SUMMARY Recommended for this destination . Most travellers add this £565.99 es00.00 Voyagetrips Travel Protection Plan per booking tal - in £28.99 v Trip cancellation cover vy Emergency medical (£5M) Member rate — save 22% vs. walk-in Vv Delayedbaggage (£500) v_24/7assistance hotline V Flight delaycompensation v Personal liability cover © View full policy details v Itemised breakdown v ing No thanks, I'lltravel unprotected Check-in Fri,25 Jul2025 & Check-out Mon, 28 Jul2025 1] Roomtype — Superior King © Payment & Guests 2adults © Duration 3nights Card number © Free cancellation until 22 Jul eece cove cove 3847 VISA G Instant confirmation email Expiry date cvv/cvc & Secure payment guaranteed",obstruct_sneaking,,voyagetrips com en gbp support mytips qed your trip is protected 8 popular choice price summary recommended for this destination most travellers add this 565 99 es00 00 voyagetrips travel protection plan per booking tal in 28 99 trip cancellation cover vy emergency medical 5m member rate save 22 vs walk in delayedbaggage 500 24 7assistance hotline flight delaycompensation personal liability cover view full policy details itemised breakdown ing no thanks lltravel unprotected check in fri 25 jul2025 check out mon 28 jul2025 1 roomtype superior king payment guests 2adults duration 3nights card number free cancellation until 22 jul eece cove cove 3847 visa instant confirmation email expiry date cvv cvc secure payment guaranteed
booking_3.png,data\synthetic\obstruct_sneaking\booking_3.png,Synthetic,Figma,,"Overview Rooms 88 Twin Bed Queen bed gz Limited availability See photos Modern Pool Room with Balcony - Twin Bed Quick Answers Email property pds Q ibis Styles Goa Calangute - An Accor! Trip recommendations Garden view ey 22 Jul 2026 L3 Wednesday c= 21 Jul 2026 2 Tuesday Facilities Reviews Location > x Pool view Lowest price available! 22 adults@ Cheapest price you've ! 1 Breakfast available ( 650 / person) seen’ 40,973 -71% v Non-refundable (Low price!) @ 23,199 Per night before taxes & fees ¥ Book and pay now v Free WiFi See details Rewards & discounts @% HOTTEST GETAWAYS @2adults@ 1) Breakfast Included S4G/973 -68% 23,559 v Non-refundable (Low price!) @ Per night before taxes & fees v Book and pay now 2 adults won Rs. 3,199 Back to Top # 1room v it only takes 2 minutes 1room v",obstruct_sneaking,,overview rooms 88 twin bed queen bed gz limited availability see photos modern pool room with balcony twin bed quick answers email property pds ibis styles goa calangute an accor trip recommendations garden view ey 22 jul 2026 l3 wednesday 21 jul 2026 2 tuesday facilities reviews location pool view lowest price available 22 adults cheapest price you ve 1 breakfast available 650 person seen 40 973 71 non refundable low price 23 199 per night before taxes fees book and pay now free wifi see details rewards discounts hottest getaways 2adults 1 breakfast included s4g 973 68 23 559 non refundable low price per night before taxes fees book and pay now 2 adults won rs 3 199 back to top 1room it only takes 2 minutes 1room
booking_4.png,data\synthetic\obstruct_sneaking\booking_4.png,Synthetic,Figma,,"c= 21 Jul 2026 ey 22 Jul 2026 2 adults Q Styles Goa Calangute - An Accor! 2 Tuesday [> Wednesday E& 4 room Vv ies Reviews Location > from Rs. 3, 199 SUS uals bse Back to Top 2 2adultse 40.973 -43% 1room v 1) Breakfast Included 1} Dinner included 26.299 Book , . Pay at hotel 9 Free Cancellation @ Per night before taxes & fees v Pay at hotel@ FREE Cancellation v Free Wireless Internet See details Overview Rooms Trip recommendations Facil v_ Show 9 more offers (From & 3,379) Limited availability & 2 adults Z42796 -75% a ° bd : ° 1room v d 1} Breakfast available ( 650 / person) z 3,1 99 — 7 sol , | ; : v Non-refundable (Low price!) @ Per night before taxes & fees Book ' t>) v Book and pay now Cj Quick Answers Email property v Free WiFi it only takes 2 minutes See details 4119 Pr",obstruct_sneaking,,21 jul 2026 ey 22 jul 2026 2 adults styles goa calangute an accor 2 tuesday wednesday 4 room ies reviews location from rs 3 199 sus uals bse back to top 2 2adultse 40 973 43 1room 1 breakfast included 1 dinner included 26 299 book pay at hotel 9 free cancellation per night before taxes fees pay at hotel free cancellation free wireless internet see details overview rooms trip recommendations facil show 9 more offers from 3 379 limited availability 2 adults z42796 75 bd 1room 1 breakfast available 650 person 3 1 99 7 sol non refundable low price per night before taxes fees book book and pay now cj quick answers email property free wifi it only takes 2 minutes see details 4119 pr
booking_5.png,data\synthetic\obstruct_sneaking\booking_5.png,Synthetic,Figma,,"Q Styles Goa Calangute - An Accor! Overview Rooms Trip recommendations Facil e=5 24 Jul 2026 cy 22 Jul 2026 2 adults v 2 Tuesday 2 Wednesday 4 room ies Reviews Location > fom Rs. 0,199 GAZa aS aNe Back to Top = 22 adults@ 5498 -42% 1) Breakfast available (% 650 / person) ‘room ¥ rea Pp 73,199 v Non-refundable (L ice! i lon-refundable (Low price!) @ Per night before taxes & fees Book v Pay to hotel See details . . it only takes 2 minutes . See photos 22 adults@ 5498 -35% troom Vv ” . Breakfast Included z 3,559 Superior Queen Pool v Non-refundable (Low price!) ® Per night before taxes & fees 7 oF vy Pay to hotel view Room with 2 foo euie Complimentary Beers p... it only takes 2 minutes Quick Answers Email property 2) @2adults@",obstruct_sneaking,,styles goa calangute an accor overview rooms trip recommendations facil 5 24 jul 2026 cy 22 jul 2026 2 adults 2 tuesday 2 wednesday 4 room ies reviews location fom rs 0 199 gaza as ane back to top 22 adults 5498 42 1 breakfast available 650 person room rea pp 73 199 non refundable ice lon refundable low price per night before taxes fees book pay to hotel see details it only takes 2 minutes see photos 22 adults 5498 35 troom breakfast included 3 559 superior queen pool non refundable low price per night before taxes fees 7 of vy pay to hotel view room with 2 foo euie complimentary beers it only takes 2 minutes quick answers email property 2 2adults
booking_6.png,data\synthetic\obstruct_sneaking\booking_6.png,Synthetic,Figma,,"Overview Rooms = Wi-Fi [free ¥Y Mini bar Refrigerator Ii Balcony/terrace E Closet 2% Non-smoking @ Individual air conditioning Quick Answers 5 21 Jul 2026 c= 22 Jul 2026 Q ibis Styles Goa Calangute - An AccorH 2 Tuesday | [> Wednesday Trip recommendations Facilities Reviews Location > If Dieaniast avanavie (< 0OU TT persuny @ Free Cancellation@ v Pay nothing until Jul 18, 2026 v Free WiFi See details Rewards & discounts @ MEMBERS ONLY @2adults@ 1) Breakfast Included @ Free Cancellation @ v Pay nothing until Jul 18, 2026 v Free WiFi See details Rewards & discounts @ MEMBERS ONLY 2 adults Vv 1 room won Rs. 3,199 Back to Top # Taj4ayy Per night before taxes & fees Lowest price in the last month S988 -47% 74,904 Per night before taxes & fees y Show 2 more offers (From = 4,179 Book With 20 paym FREE Cancellation 1room v Book With 20 payment FREE Cancellation",obstruct_sneaking,,overview rooms wi fi free mini bar refrigerator ii balcony terrace closet 2 non smoking individual air conditioning quick answers 5 21 jul 2026 22 jul 2026 ibis styles goa calangute an accorh 2 tuesday wednesday trip recommendations facilities reviews location if dieaniast avanavie 0ou tt persuny free cancellation pay nothing until jul 18 2026 free wifi see details rewards discounts members only 2adults 1 breakfast included free cancellation pay nothing until jul 18 2026 free wifi see details rewards discounts members only 2 adults 1 room won rs 3 199 back to top taj4ayy per night before taxes fees lowest price in the last month s988 47 74 904 per night before taxes fees show 2 more offers from 4 179 book with 20 paym free cancellation 1room book with 20 payment free cancellation
booking_7.png,data\synthetic\obstruct_sneaking\booking_7.png,Synthetic,Figma,,"LJ Fets allowed In room (158) Distance to center O Inside city center (1341) O <2 km to center (823) oO 2-5 km to center (902) O 5-10 km to center (815) (J >10 km to center (1657) Bed type O Double (2101) DD King (1456) O Queen (1355) (1 singlestwin (700) (J Bunk bed (72) Popular with families O Kids stay for free DucknChill Agonda Huts kkk @ Agonda, Goa - 54.3 km to center 1.0 km from Agonda @ Agoda Preferred # Sea View + Beachfront Huts with Ocean Views, Candle-lit Outdoor Tables #4 Book without a credit card @ AGODASPONSORED applied - Rs. 1,922 off! Highlights @@ Ax &x1 Holiday Inn Resort Goa By IHG kk kkk @ Cavelossim, Goa - 42.1 km to center 1.9 km from Caroi Bus Stop - 592 m from Cavelossim Beach + Direct Private Beach Access, Spacious Well-Maintained Pool 7.6 Very good 457 reviews 8.4 Location score HE Rs. 1,922 applied @ MEGA SALE Per night before taxes and fees 12,654 -63% Rs. 4,711 9.1 Exceptional 1,692 reviews 9.3 Location score @ MEGA SALE Per night before taxes and fees 29,996 -75% Rs. 7,499 + FREE CANCELLATION @®",obstruct_sneaking,,lj fets allowed in room 158 distance to center inside city center 1341 2 km to center 823 2 5 km to center 902 5 10 km to center 815 10 km to center 1657 bed type double 2101 dd king 1456 queen 1355 1 singlestwin 700 bunk bed 72 popular with families kids stay for free ducknchill agonda huts kkk agonda goa 54 3 km to center 1 0 km from agonda agoda preferred sea view beachfront huts with ocean views candle lit outdoor tables 4 book without credit card agodasponsored applied rs 1 922 off highlights ax x1 holiday inn resort goa by ihg kk kkk cavelossim goa 42 1 km to center 1 9 km from caroi bus stop 592 from cavelossim beach direct private beach access spacious well maintained pool 7 6 very good 457 reviews 8 4 location score he rs 1 922 applied mega sale per night before taxes and fees 12 654 63 rs 4 711 9 1 exceptional 1 692 reviews 9 3 location score mega sale per night before taxes and fees 29 996 75 rs 7 499 free cancellation
booking_8.png,data\synthetic\obstruct_sneaking\booking_8.png,Synthetic,Figma,,"c= 21 Jul 2026 ey 22 Jul 2026 2 adults Q Bloom Hotel - Calangute 2) Tucsday Wednesday E& + oom v ies Reviews Location > from Rs. 2,01 6 SUS uals beh Back to Top Lowest price available! Overview Rooms Trip recommendations Facil _ — —————. . . 22 adults@ Cheapest price you've seen! =8,066 -75% Bf Rs. 383 applied 72,016 Per night before taxes & fees 1) Breakfast available (% 450 / person) @ Free Cancellation @ v Pay nothing until Jul 17, 2026 v Express check-in v Free WiFi @ AGODA_SPONSORED - & 383 off! See details FREE Cancellation See photos Rewards & discounts Value Twin Room 15 m7/161 ft? Max 2adults 2 single beds @ Limited Time Offer. Price includes 10% discount! & Pool view 22 adults@ Last minute price drop! 29.666 1room v Quick Answers Email property 1} Breakfast Included , 75% . H Rs. 520 applied @ Free Cancellation@ Book - e With 20 pavment",obstruct_sneaking,,21 jul 2026 ey 22 jul 2026 2 adults bloom hotel calangute 2 tucsday wednesday oom ies reviews location from rs 2 01 6 sus uals beh back to top lowest price available overview rooms trip recommendations facil 22 adults cheapest price you ve seen 8 066 75 bf rs 383 applied 72 016 per night before taxes fees 1 breakfast available 450 person free cancellation pay nothing until jul 17 2026 express check in free wifi agoda sponsored 383 off see details free cancellation see photos rewards discounts value twin room 15 m7 161 ft max 2adults 2 single beds limited time offer price includes 10 discount pool view 22 adults last minute price drop 29 666 1room quick answers email property 1 breakfast included 75 rs 520 applied free cancellation book with 20 pavment
booking_9.png,data\synthetic\obstruct_sneaking\booking_9.png,Synthetic,Figma,,"Overview Rooms Trip recommendations 32 Non-smoking j Quick Answers Email property c= 21 Jul 2026 ey 22 Jul 2026 2 adults Q Bloom Hotel - Calangute QU Tuesday L3 Wednesday && 1 room ies Reviews Location > from Rs. 2,01 6 VIEW THIS DEAL Back to Top $ @ 1 adult Room capacity exceeded @ Last minute price drop! RFS8TA -75% 3 Rs. 396 applied Facil }) Breakfast available (% 450 / person) @ Free Cancellation @ v Pay nothing until Jul 17, 2026 21,843 v Express check-in Per night before taxes & fees FREE Cancellation v Free WiFi © AGODA_SPONSORED - % 396 off! See details Rewards & discounts @ Limited Time Offer. Price includes 10% discount! @ 1 adult Room capacity exceeded @ Last minute price drop! 1) Breakfast Included T8257 -75% Rs. 444 lied @ Free Cancellation @ HRs aa v Pay nothing until Jul 17, 2026 72,064 ~ Express check-in Per night before taxes & fees",obstruct_sneaking,,overview rooms trip recommendations 32 non smoking quick answers email property 21 jul 2026 ey 22 jul 2026 2 adults bloom hotel calangute qu tuesday l3 wednesday 1 room ies reviews location from rs 2 01 6 view this deal back to top 1 adult room capacity exceeded last minute price drop rfs8ta 75 3 rs 396 applied facil breakfast available 450 person free cancellation pay nothing until jul 17 2026 21 843 express check in per night before taxes fees free cancellation free wifi agoda sponsored 396 off see details rewards discounts limited time offer price includes 10 discount 1 adult room capacity exceeded last minute price drop 1 breakfast included t8257 75 rs 444 lied free cancellation hrs aa pay nothing until jul 17 2026 72 064 express check in per night before taxes fees
Altura-Ii13.png,data\synthetic2\Interface interference\Altura-Ii13.png,Synthetic,Figma,,=? ALTURA SFO « NRT Light - ‘Comfort Bundle @ No checked bag @ 2 checked bags + seat choice $189 $268 ‘Comfort Bundle selected - includes checked baggage you may not need Select your fare ‘Sat 9 Nov 11h 05m - Nonstop. Flex 1 checked bag + free changes $234,Interface interference,,altura sfo nrt light comfort bundle no checked bag 2 checked bags seat choice 189 268 comfort bundle selected includes checked baggage you may not need select your fare sat 9 nov 11h 05m nonstop flex 1 checked bag free changes 234
AzureEscapes-Ii-6.png,data\synthetic2\Interface interference\AzureEscapes-Ii-6.png,Synthetic,Figma,,"‘Azure Escapes MEMBERS SAVE 20% TODAY Join Azure Club before you pay Unlock exclusive resort rates, room upgrades and lounge access on every trip. Instant 20% off this booking Y Free breakfast for two Y. Guaranteed early check-in YY Members-only flash sales €B Add Azure Club — $19/mo & save $58 now hanks, pay full price without member benefits Secure checkout PAYMENT Card number MM oc Villa 5 nights $1240 Total i240 Pay now",Interface interference,,azure escapes members save 20 today join azure club before you pay unlock exclusive resort rates room upgrades and lounge access on every trip instant 20 off this booking free breakfast for two guaranteed early check in members only flash sales add azure club 19 mo save 58 now hanks pay full price without member benefits secure checkout payment card number mm oc villa 5 nights 1240 total i240 pay now
Celestia-Ii-14.png,data\synthetic2\Interface interference\Celestia-Ii-14.png,Synthetic,Figma,,IGN (Choose your seat -@8 OO _ - 4 Preferred ($28) Standard (unavailable online),Interface interference,,ign choose your seat 8 4 preferred 28 standard unavailable online
LumiereStays-Ii-18.png,data\synthetic2\Interface interference\LumiereStays-Ii-18.png,Synthetic,Figma,,"‘Select a room - The Halcyon, Dubai Bg te wkkke Panoramic Sky Suite £3.78 m- private terrace- butler service $600...",Interface interference,,select room the halcyon dubai bg te wkkke panoramic sky suite 3 78 private terrace butler service 600
Lykke Travel-Ii-4.png,data\synthetic2\Interface interference\Lykke Travel-Ii-4.png,Synthetic,Figma,,"© ikke Travet Who's travelling? Please provide the lead guest's details. First name Lastname mail address Phone number ‘Send me a booking confirmation by email Enroll in Lykke Plusfor member rates — free for 14 days, then $2.99/month billed to your card. | agree to the terms and privacy policy. det 2 Save gu",Interface interference,,ikke travet who travelling please provide the lead guest details first name lastname mail address phone number send me booking confirmation by email enroll in lykke plusfor member rates free for 14 days then 2 99 month billed to your card agree to the terms and privacy policy det 2 save gu
Maison lune-Ii-2.png,data\synthetic2\Interface interference\Maison lune-Ii-2.png,Synthetic,Figma,,"Maison Lune Maison Lune — Provence = 94: Excptonal (© Rus des cies, cond Select your room Signature Garden Suite (@ Welcome champagne {Soaking tub 9 Terrace cite with private garden ew",Interface interference,,maison lune maison lune provence 94 excptonal rus des cies cond select your room signature garden suite welcome champagne soaking tub 9 terrace cite with private garden ew
Marlin Bay Travel-Ii-8.png,data\synthetic2\Interface interference\Marlin Bay Travel-Ii-8.png,Synthetic,Figma,,"ch Marlin Bay Travel © Booking confirmed! Confirmation #MB-72841 - A receipt is on its way to your inbox. Coral Bay Resort - Maldives Check-in 2 Sep -6 nights - Lagoon Villa Make it unforgettable — add a private sunset cruise mpagne, snork 9 3s left for your dat ‘Yes, add the cruise for $189 71",Interface interference,,ch marlin bay travel booking confirmed confirmation mb 72841 receipt is on its way to your inbox coral bay resort maldives check in 2 sep 6 nights lagoon villa make it unforgettable add private sunset cruise mpagne snork 9 3s left for your dat yes add the cruise for 189 71
Meridian Business Travel-Ii-10.png,data\synthetic2\Interface interference\Meridian Business Travel-Ii-10.png,Synthetic,Figma,,Meridian Business Travel ‘2. Cancel your reservation? Booking #MET-40021 Grand Central Hotel Frankurt: 14-16 Oct You may cancel free of charge until 12 Oct. After this date a one-night fee applies. Refunds are processed within 5-7 business days to the original payment method. my booking,Interface interference,,meridian business travel 2 cancel your reservation booking met 40021 grand central hotel frankurt 14 16 oct you may cancel free of charge until 12 oct after this date one night fee applies refunds are processed within 5 7 business days to the original payment method my booking
NocturneVoyages-Ii-7.png,data\synthetic2\Interface interference\NocturneVoyages-Ii-7.png,Synthetic,Figma,,"NoctureVoyages Choose how to pay 4 Nocturne instant Pay Priority confirmation - skip the queue - +12 service fee Cfedit / debit card Standard processing, no fee Bank transfer OB easiness days, no fee Step 4 of 4 Payment Reykjavik Northern Lights Tour Package $540 Instant Pay fee $2 Total $552",Interface interference,,nocturevoyages choose how to pay 4 nocturne instant pay priority confirmation skip the queue 12 service fee cfedit debit card standard processing no fee bank transfer ob easiness days no fee step 4 of 4 payment reykjavik northern lights tour package 540 instant pay fee 2 total 552
Nomadix-Ii-16.png,data\synthetic2\Interface interference\Nomadix-Ii-16.png,Synthetic,Figma,,"nomadix # FEATURED PARTNER re | ‘Skyline Grand Tokyo tp 9.2. Shinjuku “é LIMITED-TIME UPGRADE Save 30% on premium suites — today only Book a partner hotel in the next 15 minutes and unlock bonus rewards, EE Explore premium stays Q Tokyo. 3 nights. 1 quest $412 right",Interface interference,,nomadix featured partner re skyline grand tokyo tp 9 2 shinjuku limited time upgrade save 30 on premium suites today only book partner hotel in the next 15 minutes and unlock bonus rewards ee explore premium stays tokyo 3 nights 1 quest 412 right
Pace travel-Ii-19.png,data\synthetic2\Interface interference\Pace travel-Ii-19.png,Synthetic,Figma,,Pace. Confirm & pay Amalfi Coast 4 nights €960 Add trip protection & pay €994,Interface interference,,pace confirm pay amalfi coast 4 nights 960 add trip protection pay 994
Palmarosa-Ii-12.png,data\synthetic2\Interface interference\Palmarosa-Ii-12.png,Synthetic,Figma,,"Palmarosa Rsaeny Enhance your escape ‘Add experiences to your Ocean Villa booking. Resort Experience Package (IED Spa credit, cabana & sunset yoga 35 © Water sports pass cn ="" Kayak, paddleboard & snorkel gear yg Chef's table dinner GB S-course tasting menu Continue",Interface interference,,palmarosa rsaeny enhance your escape add experiences to your ocean villa booking resort experience package ied spa credit cabana sunset yoga 35 water sports pass cn kayak paddleboard snorkel gear yg chef table dinner course tasting menu continue
StayNova-Ii-17.png,data\synthetic2\Interface interference\StayNova-Ii-17.png,Synthetic,Figma,,StayNova Your stay extras Meals & extras Daily Breakfast Buffet CE) $18 per guest / dy. charged with your room @ Parking (per day) $22 Late checkout 315 Breakfast added for 2 guests x 3 nights v +108 CONTINUE,Interface interference,,staynova your stay extras meals extras daily breakfast buffet ce 18 per guest dy charged with your room parking per day 22 late checkout 315 breakfast added for 2 guests 3 nights 108 continue
TransGlobeAir-Ii-11.png,data\synthetic2\Interface interference\TransGlobeAir-Ii-11.png,Synthetic,Figma,,"TransGlobeAir Refund Center Choose your refund method Flight TG-884 - London — Singapore - cancelled by airline TransGlobe Travel Credit ETNA Receive $704 instantly, valid for 24 months on any TransGlobe flight. Continue with travel credit Request cash fund to original card ($640 6-8 weeks)",Interface interference,,transglobeair refund center choose your refund method flight tg 884 london singapore cancelled by airline transglobe travel credit etna receive 704 instantly valid for 24 months on any transglobe flight continue with travel credit request cash fund to original card 640 6 8 weeks
TripCore-Ii-5.png,data\synthetic2\Interface interference\TripCore-Ii-5.png,Synthetic,Figma,,"Palm Cove Resort, Cairns 68 18 Aug— 22 Aug. Ocean Deluxe 2 adults Cancellation protection Room (4 nights) sma Flexible Protection Plus Protection Plus $34 Y Cancel anytime, full refund Taxes $58 Free date changes ~s Total $804 24/1 priority support CONFIRM BOOKING © Non-refundable rate (no changes) Included",Interface interference,,palm cove resort cairns 68 18 aug 22 aug ocean deluxe 2 adults cancellation protection room 4 nights sma flexible protection plus protection plus 34 cancel anytime full refund taxes 58 free date changes total 804 24 1 priority support confirm booking non refundable rate no changes included
Voyanta-Ii-1.png,data\synthetic2\Interface interference\Voyanta-Ii-1.png,Synthetic,Figma,,Voyanta Q Lisbon - 12-15 Jun 2 guests My Trips Sort: Recommended 312 stays in Lisbon ® Free Wifi 2 Pool $128 The Meridian Grand @ii eS ® Free Wifi 2 Pool $349 Cedar Street Inn ® Free Wifi 2 Pool $96,Interface interference,,voyanta lisbon 12 15 jun 2 guests my trips sort recommended 312 stays in lisbon free wifi 2 pool 128 the meridian grand ii es free wifi 2 pool 349 cedar street inn free wifi 2 pool 96
